tweetId,tweetDate,tweetWord,tweetSentiment
1016467481995735045,07-09-2018,recession,neg
1016467481995735045,07-09-2018,according,neg
1016467481995735045,07-09-2018,@uscensusbu,neg
1016465958611742722,07-09-2018,@mrfimpacts,pos
1016465958611742722,07-09-2018,#nationalpicnicmonth,pos
1016465958611742722,07-09-2018,learn,pos
1016465958611742722,07-09-2018,14,pos
1016465958611742722,07-09-2018,lgus,pos
1016465958611742722,07-09-2018,,pos
1016465958611742722,07-09-2018,@usda,pos
1016465958611742722,07-09-2018,developing,pos
1016465958611742722,07-09-2018,new,pos
1016465958611742722,07-09-2018,food,pos
1016465958611742722,07-09-2018,safety,pos
1016465958611742722,07-09-2018,methods,pos
1016465958611742722,07-09-2018,keep,pos
1016465958611742722,07-09-2018,packaged,pos
1016465958611742722,07-09-2018,watermelo,pos
1016463927302074370,07-09-2018,@usdanutrition,neg
1016463927302074370,07-09-2018,school,neg
1016463927302074370,07-09-2018,not,neg
1016463927302074370,07-09-2018,session,neg
1016463927302074370,07-09-2018,@usda,neg
1016463927302074370,07-09-2018,summer,neg
1016463927302074370,07-09-2018,meal,neg
1016463927302074370,07-09-2018,programs,neg
1016463927302074370,07-09-2018,ensure,neg
1016463927302074370,07-09-2018,lowincome,neg
1016463927302074370,07-09-2018,children,neg
1016463927302074370,07-09-2018,continue,neg
1016463927302074370,07-09-2018,receive,neg
1016463927302074370,07-09-2018,nutritious,neg
1016463855457714176,07-09-2018,@sarahlkehl,pos
1016463855457714176,07-09-2018,dr,pos
1016463855457714176,07-09-2018,stephen,pos
1016463855457714176,07-09-2018,ostroff,pos
1016463855457714176,07-09-2018,fda,pos
1016463855457714176,07-09-2018,despite,pos
1016463855457714176,07-09-2018,rhetoric,pos
1016463855457714176,07-09-2018,past,pos
1016463855457714176,07-09-2018,year,pos
1016463855457714176,07-09-2018,lots,pos
1016463855457714176,07-09-2018,areas,pos
1016463855457714176,07-09-2018,@usda,pos
1016463855457714176,07-09-2018,@fda,pos
1016463855457714176,07-09-2018,work,pos
1016463855457714176,07-09-2018,fant,pos
1016462529453789184,07-09-2018,@camarillomvz,pos
1016462529453789184,07-09-2018,mi,pos
1016462529453789184,07-09-2018,reconocimiento,pos
1016462529453789184,07-09-2018,todo,pos
1016462529453789184,07-09-2018,el,pos
1016462529453789184,07-09-2018,equipo,pos
1016462529453789184,07-09-2018,que,pos
1016462529453789184,07-09-2018,hizo,pos
1016462529453789184,07-09-2018,posible,pos
1016462529453789184,07-09-2018,con,pos
1016462529453789184,07-09-2018,su,pos
1016462529453789184,07-09-2018,trabajo,pos
1016462529453789184,07-09-2018,arduo,pos
1016462529453789184,07-09-2018,y,pos
1016462529453789184,07-09-2018,dedicación,pos
1016462529453789184,07-09-2018,constante,pos
1016462529453789184,07-09-2018,la,pos
1016462529453789184,07-09-2018,certificación,pos
1016462529453789184,07-09-2018,por,pos
1016462529453789184,07-09-2018,pa,pos
1016461453929242624,07-09-2018,@growthenergy,neg
1016461453929242624,07-09-2018,@usda,neg
1016461453929242624,07-09-2018,@epa,neg
1016461453929242624,07-09-2018,i,neg
1016461453929242624,07-09-2018,thought,neg
1016461453929242624,07-09-2018,ed,neg
1016461453929242624,07-09-2018,asner,neg
1016461453929242624,07-09-2018,dead,neg
1016460921609302020,07-09-2018,@70goingon100,pos
1016460921609302020,07-09-2018,@amandazz100,pos
1016460921609302020,07-09-2018,@offofthecouch,pos
1016460921609302020,07-09-2018,@usda,pos
1016460921609302020,07-09-2018,@usfda,pos
1016460921609302020,07-09-2018,@robertlustigmd,pos
1016460921609302020,07-09-2018,@drcateshanahan,pos
1016460921609302020,07-09-2018,@drfeinman,pos
1016460921609302020,07-09-2018,yes,pos
1016460921609302020,07-09-2018,sugar,pos
1016460921609302020,07-09-2018,ie,pos
1016460921609302020,07-09-2018,refined,pos
1016460921609302020,07-09-2018,saccharides,pos
1016460103963348993,07-09-2018,@iycwhat,neg
1016460103963348993,07-09-2018,@thecavalrygroup,neg
1016460103963348993,07-09-2018,@elefacts,neg
1016460103963348993,07-09-2018,@cityhorsesrock,neg
1016460103963348993,07-09-2018,@theresamh3940,neg
1016460103963348993,07-09-2018,@realgreyhound,neg
1016460103963348993,07-09-2018,@mamabearwelde,neg
1016460103963348993,07-09-2018,,neg
1016460103963348993,07-09-2018,,neg
1016460103963348993,07-09-2018,@votefiore,neg
1016460103963348993,07-09-2018,@steveserokalv,neg
1016460103963348993,07-09-2018,@mayorof,neg
1016456960181325824,07-09-2018,@peta,neg
1016456960181325824,07-09-2018,enough,neg
1016456960181325824,07-09-2018,enough,neg
1016456960181325824,07-09-2018,@utmbhealth,neg
1016456960181325824,07-09-2018,,neg
1016456960181325824,07-09-2018,@usda,neg
1016456960181325824,07-09-2018,documents,neg
1016456960181325824,07-09-2018,reveal,neg
1016456960181325824,07-09-2018,violations,neg
1016456960181325824,07-09-2018,university,neg
1016456960181325824,07-09-2018,including,neg
1016456960181325824,07-09-2018,incident,neg
1016456960181325824,07-09-2018,five,neg
1016456960181325824,07-09-2018,guine,neg
1016456893210996737,07-09-2018,@peta,neg
1016456893210996737,07-09-2018,enough,neg
1016456893210996737,07-09-2018,enough,neg
1016456893210996737,07-09-2018,@utmbhealth,neg
1016456893210996737,07-09-2018,,neg
1016456893210996737,07-09-2018,@usda,neg
1016456893210996737,07-09-2018,documents,neg
1016456893210996737,07-09-2018,reveal,neg
1016456893210996737,07-09-2018,violations,neg
1016456893210996737,07-09-2018,university,neg
1016456893210996737,07-09-2018,including,neg
1016456893210996737,07-09-2018,incident,neg
1016456893210996737,07-09-2018,five,neg
1016456893210996737,07-09-2018,guine,neg
1016455844567842818,07-09-2018,@colekoin,neg
1016455844567842818,07-09-2018,@oregongovbrown,neg
1016455844567842818,07-09-2018,@repgregwalden,neg
1016455844567842818,07-09-2018,@secretarysonny,neg
1016455844567842818,07-09-2018,httpstcovl0de3lujo,neg
1016454069077110785,07-09-2018,@civileats,pos
1016454069077110785,07-09-2018,three,pos
1016454069077110785,07-09-2018,reasons,pos
1016454069077110785,07-09-2018,concerned,pos
1016454069077110785,07-09-2018,@usdas,pos
1016454069077110785,07-09-2018,proposed,pos
1016454069077110785,07-09-2018,gmo,pos
1016454069077110785,07-09-2018,labeling,pos
1016454069077110785,07-09-2018,rules,pos
1016454069077110785,07-09-2018,eats,pos
1016454069077110785,07-09-2018,httpstcooce57dela8,pos
1016454069077110785,07-09-2018,httpstcob3kpvw,pos
1016452582649356288,07-09-2018,@usdanrcs,pos
1016452582649356288,07-09-2018,going,pos
1016452582649356288,07-09-2018,get,pos
1016452582649356288,07-09-2018,chief,pos
1016452582649356288,07-09-2018,nrcs,pos
1016452392211148800,07-09-2018,@davisdrew,pos
1016452392211148800,07-09-2018,amazing,pos
1016452392211148800,07-09-2018,speakers,pos
1016452392211148800,07-09-2018,@nextcentcits,pos
1016452392211148800,07-09-2018,broadband,pos
1016452392211148800,07-09-2018,summit,pos
1016452392211148800,07-09-2018,july,pos
1016452392211148800,07-09-2018,2324,pos
1016452392211148800,07-09-2018,pittsburgh,pos
1016452392211148800,07-09-2018,register,pos
1016452392211148800,07-09-2018,today,pos
1016452392211148800,07-09-2018,looking,pos
1016452392211148800,07-09-2018,successful,pos
1016452392211148800,07-09-2018,rural,pos
1016452392211148800,07-09-2018,st,pos
1016451875141505024,07-09-2018,@usda,neg
1016451875141505024,07-09-2018,heres,neg
1016451875141505024,07-09-2018,little,neg
1016451875141505024,07-09-2018,pickmeup,neg
1016451875141505024,07-09-2018,feeling,neg
1016451875141505024,07-09-2018,monday,neg
1016451875141505024,07-09-2018,blues,neg
1016451875141505024,07-09-2018,#mondaymotivation,neg
1016451875141505024,07-09-2018,httpstco2ktsov1xuw,neg
1016450531559116800,07-09-2018,@oloore,neg
1016450531559116800,07-09-2018,go,neg
1016450531559116800,07-09-2018,#organic,neg
1016450531559116800,07-09-2018,@,neg
1016450531559116800,07-09-2018,#noabs2018,neg
1016450531559116800,07-09-2018,,neg
cc: @OrganicCenter ,,,error
@CORAFNews ,,,error
@FmardNg ,,,error
@USDA ,,,error
@UEMOA_Officiel ,,,error
@ecowas_cedeao ,,,error
@BBCAfrica ,,,error
@NOANNi?,"#ORGANIC,#NOABS2018",,error
1016450396590624768,07-09-2018,@fernnews,neg
1016450396590624768,07-09-2018,nearly,neg
1016450396590624768,07-09-2018,20,neg
1016450396590624768,07-09-2018,US,neg
1016450396590624768,07-09-2018,children,neg
1016450396590624768,07-09-2018,lived,neg
1016450396590624768,07-09-2018,poverty,neg
1016450396590624768,07-09-2018,2016,neg
1016450396590624768,07-09-2018,compared,neg
1016450396590624768,07-09-2018,18,neg
1016450396590624768,07-09-2018,2007,neg
1016450396590624768,07-09-2018,recession,neg
1016450396590624768,07-09-2018,according,neg
1016450396590624768,07-09-2018,@uscensusbu,neg
1016450174904946688,07-09-2018,@usdanrcs,neg
1016450174904946688,07-09-2018,high,neg
1016450174904946688,07-09-2018,tunnels,neg
1016450174904946688,07-09-2018,protect,neg
1016450174904946688,07-09-2018,plants,neg
1016450174904946688,07-09-2018,severe,neg
1016450174904946688,07-09-2018,weather,neg
1016450174904946688,07-09-2018,,neg
1016450174904946688,07-09-2018,extend,neg
1016450174904946688,07-09-2018,growing,neg
1016450174904946688,07-09-2018,seasons,neg
1016450174904946688,07-09-2018,httpstcotuxsmgkj1b,neg
1016450174904946688,07-09-2018,httpstco4bxbjfau9q,neg
1016449919324966914,07-09-2018,@senatorfischer,pos
1016449919324966914,07-09-2018,@usda,pos
1016449919324966914,07-09-2018,hows,pos
1016449919324966914,07-09-2018,water,pos
1016449919324966914,07-09-2018,flint,pos
1016449919324966914,07-09-2018,,pos
1016449919324966914,07-09-2018,oh,pos
1016449919324966914,07-09-2018,yeah,pos
1016449919324966914,07-09-2018,speak,pos
1016449919324966914,07-09-2018,tariffs,pos
1016449416729800704,07-09-2018,nearly,neg
1016449416729800704,07-09-2018,20,neg
1016449416729800704,07-09-2018,US,neg
1016449416729800704,07-09-2018,children,neg
1016449416729800704,07-09-2018,lived,neg
1016449416729800704,07-09-2018,poverty,neg
1016449416729800704,07-09-2018,2016,neg
1016449416729800704,07-09-2018,compared,neg
1016449416729800704,07-09-2018,18,neg
1016449416729800704,07-09-2018,2007,neg
1016449416729800704,07-09-2018,recession,neg
1016449416729800704,07-09-2018,according,neg
1016449416729800704,07-09-2018,httpstcozthiyo2oow,neg
1016448983869227009,07-09-2018,getting,neg
1016448983869227009,07-09-2018,little,neg
1016448983869227009,07-09-2018,#mondaymotivation,neg
1016448983869227009,07-09-2018,kids,neg
1016448983869227009,07-09-2018,nutritional,neg
1016448983869227009,07-09-2018,needs,neg
1016448983869227009,07-09-2018,dont,neg
1016448983869227009,07-09-2018,get,neg
1016448983869227009,07-09-2018,summer,neg
1016448983869227009,07-09-2018,break,neg
1016448983869227009,07-09-2018,@rdcolorado,neg
1016448983869227009,07-09-2018,lends,neg
1016448983869227009,07-09-2018,hand,neg
1016448983869227009,07-09-2018,@usda,neg
1016448983869227009,07-09-2018,httpstcopigzudjyow,neg
1016446267445178369,07-09-2018,@patriciahammes2,neg
1016446267445178369,07-09-2018,@potus,neg
1016446267445178369,07-09-2018,@rangereporter,neg
1016446267445178369,07-09-2018,@karinhousley,neg
1016446267445178369,07-09-2018,@reptomemmer,neg
1016446267445178369,07-09-2018,@secretaryzinke,neg
1016446267445178369,07-09-2018,@secretarysonny,neg
1016446267445178369,07-09-2018,@gopolymet,neg
1016446267445178369,07-09-2018,@twinmetals,neg
1016446267445178369,07-09-2018,@natresources,neg
1016446071642492928,07-09-2018,@patriciahammes2,neg
1016446071642492928,07-09-2018,@potus,neg
1016446071642492928,07-09-2018,@doidepsec,neg
1016446071642492928,07-09-2018,@secretaryross,neg
1016446071642492928,07-09-2018,@secretaryperry,neg
1016446071642492928,07-09-2018,@epa,neg
1016446071642492928,07-09-2018,@secretarysonny,neg
1016446071642492928,07-09-2018,@secretaryacosta,neg
1016446071642492928,07-09-2018,@donaldjtrump,neg
1016446071642492928,07-09-2018,@amyklobuchar,neg
1016446071642492928,07-09-2018,@se,neg
1016446022220963840,07-09-2018,@patriciahammes2,neg
1016446022220963840,07-09-2018,@secretarysonny,neg
1016446022220963840,07-09-2018,tired,neg
1016446022220963840,07-09-2018,countless,neg
1016446022220963840,07-09-2018,studies,neg
1016446022220963840,07-09-2018,concerning,neg
1016446022220963840,07-09-2018,cuni,neg
1016446022220963840,07-09-2018,mining,neg
1016446022220963840,07-09-2018,@superiornf,neg
1016446022220963840,07-09-2018,,neg
1016446022220963840,07-09-2018,need,neg
1016446022220963840,07-09-2018,end,neg
1016445999206846465,07-09-2018,@caseliskar,pos
1016445999206846465,07-09-2018,@secretarysonny,pos
1016445999206846465,07-09-2018,@twinmetals,pos
1016445999206846465,07-09-2018,@superiornf,pos
1016445999206846465,07-09-2018,@minnesotaminers,pos
1016445999206846465,07-09-2018,need,pos
1016445999206846465,07-09-2018,families,pos
1016445999206846465,07-09-2018,moving,pos
1016445999206846465,07-09-2018,communit,pos
1016445999206846465,07-09-2018,httpstcocjfeprkfao,pos
1016445706704506882,07-09-2018,@minnesotaminers,neg
1016445706704506882,07-09-2018,@potus,neg
1016445706704506882,07-09-2018,@secretaryzinke,neg
1016445706704506882,07-09-2018,@secretarysonny,neg
1016445706704506882,07-09-2018,@doidepsec,neg
1016445706704506882,07-09-2018,@doipresssec,neg
1016445706704506882,07-09-2018,@usrepricknolan,neg
1016445706704506882,07-09-2018,@reptomemmer,neg
1016445706704506882,07-09-2018,@repgosar,neg
1016445706704506882,07-09-2018,@repwesterman,neg
1016445706704506882,07-09-2018,@r,neg
1016445705530036225,07-09-2018,@caseliskar,neg
1016445705530036225,07-09-2018,@secretarysonny,neg
1016445705530036225,07-09-2018,tourism,neg
1016445705530036225,07-09-2018,alone,neg
1016445705530036225,07-09-2018,can,neg
1016445705530036225,07-09-2018,not,neg
1016445705530036225,07-09-2018,sustain,neg
1016445705530036225,07-09-2018,ne,neg
1016445705530036225,07-09-2018,minnesotas,neg
1016445705530036225,07-09-2018,economy,neg
1016445705530036225,07-09-2018,need,neg
1016445705530036225,07-09-2018,copper,neg
1016445705530036225,07-09-2018,nickel,neg
1016445705530036225,07-09-2018,mining,neg
1016445599028252672,07-09-2018,@minnesotaminers,neg
1016445599028252672,07-09-2018,@potus,neg
1016445599028252672,07-09-2018,@secretarysonny,neg
1016445599028252672,07-09-2018,@doidepsec,neg
1016445599028252672,07-09-2018,@doipresssec,neg
1016445599028252672,07-09-2018,@usrepricknolan,neg
1016445599028252672,07-09-2018,@reptomemmer,neg
1016445599028252672,07-09-2018,@repgosar,neg
1016445599028252672,07-09-2018,@repwesterman,neg
1016445599028252672,07-09-2018,@jeffsmalls,neg
1016445599028252672,07-09-2018,@repja,neg
1016445547438313472,07-09-2018,@peta,neg
1016445547438313472,07-09-2018,enough,neg
1016445547438313472,07-09-2018,enough,neg
1016445547438313472,07-09-2018,@utmbhealth,neg
1016445547438313472,07-09-2018,,neg
1016445547438313472,07-09-2018,@usda,neg
1016445547438313472,07-09-2018,documents,neg
1016445547438313472,07-09-2018,reveal,neg
1016445547438313472,07-09-2018,violations,neg
1016445547438313472,07-09-2018,university,neg
1016445547438313472,07-09-2018,including,neg
1016445547438313472,07-09-2018,incident,neg
1016445547438313472,07-09-2018,five,neg
1016445547438313472,07-09-2018,guine,neg
1016445513183481857,07-09-2018,@laraleatrump,pos
1016445513183481857,07-09-2018,thank,pos
1016445513183481857,07-09-2018,u,pos
1016445513183481857,07-09-2018,@secretarysonny,pos
1016445513183481857,07-09-2018,,pos
1016445513183481857,07-09-2018,john,pos
1016445513183481857,07-09-2018,,pos
1016445513183481857,07-09-2018,sadie,pos
1016445513183481857,07-09-2018,middleton,pos
1016445513183481857,07-09-2018,middletons,pos
1016445513183481857,07-09-2018,maryland,pos
1016445513183481857,07-09-2018,dog,pos
1016445513183481857,07-09-2018,breeders,pos
1016445513183481857,07-09-2018,taking,pos
1016445513183481857,07-09-2018,great,pos
1016445513183481857,07-09-2018,care,pos
1016445513183481857,07-09-2018,raise,pos
1016445477997481985,07-09-2018,@minnesotaminers,neg
1016445477997481985,07-09-2018,@potus,neg
1016445477997481985,07-09-2018,@secretaryzinke,neg
1016445477997481985,07-09-2018,@secretarysonny,neg
1016445477997481985,07-09-2018,@doidepsec,neg
1016445477997481985,07-09-2018,@doipresssec,neg
1016445477997481985,07-09-2018,@usrepricknolan,neg
1016445477997481985,07-09-2018,@reptomemmer,neg
1016445477997481985,07-09-2018,@repgosar,neg
1016445477997481985,07-09-2018,@repwesterman,neg
1016445477997481985,07-09-2018,@j,neg
1016445435421102086,07-09-2018,@usda,neg
1016445435421102086,07-09-2018,dont,neg
1016445435421102086,07-09-2018,let,neg
1016445435421102086,07-09-2018,food,neg
1016445435421102086,07-09-2018,poisoning,neg
1016445435421102086,07-09-2018,crash,neg
1016445435421102086,07-09-2018,#wedding,neg
1016445435421102086,07-09-2018,check,neg
1016445435421102086,07-09-2018,tips,neg
1016445435421102086,07-09-2018,@usdafoodsafety,neg
1016445435421102086,07-09-2018,,neg
1016445435421102086,07-09-2018,httpstcol5p1szcuvt,neg
1016445435421102086,07-09-2018,httpstcolp,neg
1016445373425049605,07-09-2018,@minnesotaminers,neg
1016445373425049605,07-09-2018,@secretarysonny,neg
1016445373425049605,07-09-2018,tourism,neg
1016445373425049605,07-09-2018,alone,neg
1016445373425049605,07-09-2018,can,neg
1016445373425049605,07-09-2018,not,neg
1016445373425049605,07-09-2018,sustain,neg
1016445373425049605,07-09-2018,ne,neg
1016445373425049605,07-09-2018,minnesotas,neg
1016445373425049605,07-09-2018,economy,neg
1016445373425049605,07-09-2018,need,neg
1016445373425049605,07-09-2018,copper,neg
1016445373425049605,07-09-2018,nickel,neg
1016445373425049605,07-09-2018,mining,neg
1016445358677913600,07-09-2018,@secretarysonny,neg
1016445358677913600,07-09-2018,tourism,neg
1016445358677913600,07-09-2018,alone,neg
1016445358677913600,07-09-2018,can,neg
1016445358677913600,07-09-2018,not,neg
1016445358677913600,07-09-2018,sustain,neg
1016445358677913600,07-09-2018,ne,neg
1016445358677913600,07-09-2018,minnesotas,neg
1016445358677913600,07-09-2018,economy,neg
1016445358677913600,07-09-2018,need,neg
1016445358677913600,07-09-2018,copper,neg
1016445358677913600,07-09-2018,nickel,neg
1016445358677913600,07-09-2018,mining,neg
1016445358677913600,07-09-2018,httpstcojrckfnrj48,neg
1016445259839168512,07-09-2018,@peckagec,neg
1016445259839168512,07-09-2018,@usdaars,neg
1016445259839168512,07-09-2018,@usdanrcs,neg
1016445259839168512,07-09-2018,@usdaclimatehubs,neg
1016445259839168512,07-09-2018,@justindernerwy,neg
1016445259839168512,07-09-2018,@wkolby,neg
1016445259839168512,07-09-2018,@nrelecopress,neg
1016445259839168512,07-09-2018,@droughtcenter,neg
1016445259839168512,07-09-2018,id,neg
1016445259839168512,07-09-2018,say,neg
1016445259839168512,07-09-2018,httpstco7ur4bq9qfm,neg
1016445072638955520,07-09-2018,@minnesotaminers,neg
1016445072638955520,07-09-2018,@potus,neg
1016445072638955520,07-09-2018,@secretarysonny,neg
1016445072638955520,07-09-2018,@secretaryzinke,neg
1016445072638955520,07-09-2018,@secretaryacosta,neg
1016445072638955520,07-09-2018,@usrepricknolan,neg
1016445072638955520,07-09-2018,@reptomemmer,neg
1016445072638955520,07-09-2018,@reptimwalz,neg
1016445072638955520,07-09-2018,@reperikpaulsen,neg
1016445072638955520,07-09-2018,@repj,neg
1016444228120006656,07-09-2018,@jamesstacey,neg
1016444228120006656,07-09-2018,busy,neg
1016444228120006656,07-09-2018,afternoon,neg
1016444228120006656,07-09-2018,addressing,neg
1016444228120006656,07-09-2018,nation,neg
1016444228120006656,07-09-2018,,neg
1016444228120006656,07-09-2018,@jamesstacey,neg
1016444228120006656,07-09-2018,,neg
Whirlwind tour. Try to see? https://t.co/XCY4wS1Uvm,,,error
1016444200735236096,07-09-2018,@patriciahammes2,neg
1016444200735236096,07-09-2018,@potus,neg
1016444200735236096,07-09-2018,@rangereporter,neg
1016444200735236096,07-09-2018,@karinhousley,neg
1016444200735236096,07-09-2018,@reptomemmer,neg
1016444200735236096,07-09-2018,@secretaryzinke,neg
1016444200735236096,07-09-2018,@secretarysonny,neg
1016444200735236096,07-09-2018,@gopolymet,neg
1016444200735236096,07-09-2018,@twinmetals,neg
1016444200735236096,07-09-2018,@natresources,neg
1016443409119129600,07-09-2018,@gobblerodger,neg
1016443409119129600,07-09-2018,@usda,neg
1016443409119129600,07-09-2018,nope,neg
1016443409119129600,07-09-2018,i,neg
1016443409119129600,07-09-2018,told,neg
1016443409119129600,07-09-2018,168,neg
1016443409119129600,07-09-2018,problems,neg
1016443409119129600,07-09-2018,solved,neg
1016443409119129600,07-09-2018,turn,neg
1016443409119129600,07-09-2018,line,neg
1016443270275260416,07-09-2018,@mnsoygrowers,pos
1016443270275260416,07-09-2018,@realdonaldt,pos
1016443270275260416,07-09-2018,@secretarysonny,pos
1016443270275260416,07-09-2018,voted,pos
1016443270275260416,07-09-2018,,pos
1016443270275260416,07-09-2018,,pos
Thoughts & Prayers...,,,error
1016442946458128384,07-09-2018,@peta,neg
1016442946458128384,07-09-2018,@vegankindofgirl,neg
1016442946458128384,07-09-2018,@utmbhealth,neg
1016442946458128384,07-09-2018,@usda,neg
1016442946458128384,07-09-2018,deplorable,neg
1016442946458128384,07-09-2018,,neg
1016442811040911365,07-09-2018,@peta,neg
1016442811040911365,07-09-2018,enough,neg
1016442811040911365,07-09-2018,enough,neg
1016442811040911365,07-09-2018,@utmbhealth,neg
1016442811040911365,07-09-2018,,neg
1016442811040911365,07-09-2018,@usda,neg
1016442811040911365,07-09-2018,documents,neg
1016442811040911365,07-09-2018,reveal,neg
1016442811040911365,07-09-2018,violations,neg
1016442811040911365,07-09-2018,university,neg
1016442811040911365,07-09-2018,including,neg
1016442811040911365,07-09-2018,incident,neg
1016442811040911365,07-09-2018,five,neg
1016442811040911365,07-09-2018,guine,neg
1016442688432951296,07-09-2018,@karihamerschlag,pos
1016442688432951296,07-09-2018,workers,pos
1016442688432951296,07-09-2018,US,pos
1016442688432951296,07-09-2018,meat,pos
1016442688432951296,07-09-2018,plants,pos
1016442688432951296,07-09-2018,3x,pos
1016442688432951296,07-09-2018,likely,pos
1016442688432951296,07-09-2018,average,pos
1016442688432951296,07-09-2018,worker,pos
1016442688432951296,07-09-2018,suffer,pos
1016442688432951296,07-09-2018,serious,pos
1016442688432951296,07-09-2018,injuries,pos
1016442688432951296,07-09-2018,including,pos
1016442688432951296,07-09-2018,amputatio,pos
1016442245384491008,07-09-2018,@senatorfischer,pos
1016442245384491008,07-09-2018,@usda,pos
1016442245384491008,07-09-2018,farmersfarm,pos
1016442245384491008,07-09-2018,communities,pos
1016442245384491008,07-09-2018,going,pos
1016442245384491008,07-09-2018,state,pos
1016442245384491008,07-09-2018,,pos
1016442245384491008,07-09-2018,please,pos
1016442245384491008,07-09-2018,take,pos
1016442245384491008,07-09-2018,leadership,pos
1016442245384491008,07-09-2018,role,pos
1016442115486834688,07-09-2018,@usda,neg
1016442115486834688,07-09-2018,launches,neg
1016442115486834688,07-09-2018,interactive,neg
1016442115486834688,07-09-2018,map,neg
1016442115486834688,07-09-2018,opioid,neg
1016442115486834688,07-09-2018,epidemic,neg
1016442115486834688,07-09-2018,resources,neg
1016442115486834688,07-09-2018,httpstcoqxnf8ezqav,neg
1016442115486834688,07-09-2018,@usmayors,neg
1016442115486834688,07-09-2018,@leagueofcities,neg
1016442115486834688,07-09-2018,httpstcoadpnh9dki0,neg
1016441778558439428,07-09-2018,@senatortester,neg
1016441778558439428,07-09-2018,helped,neg
1016441778558439428,07-09-2018,break,neg
1016441778558439428,07-09-2018,ground,neg
1016441778558439428,07-09-2018,pardue,neg
1016441778558439428,07-09-2018,grains,neg
1016441778558439428,07-09-2018,new,neg
1016441778558439428,07-09-2018,crop,neg
1016441778558439428,07-09-2018,processing,neg
1016441778558439428,07-09-2018,facility,neg
1016441778558439428,07-09-2018,cut,neg
1016441778558439428,07-09-2018,bank,neg
1016441778558439428,07-09-2018,friday,neg
1016441778558439428,07-09-2018,i,neg
1016441778558439428,07-09-2018,proud,neg
1016441778558439428,07-09-2018,help,neg
1016441778558439428,07-09-2018,secure,neg
1016441778558439428,07-09-2018,,neg
1016441461926031360,07-09-2018,@juneauempire,pos
1016441461926031360,07-09-2018,visiting,pos
1016441461926031360,07-09-2018,timber,pos
